id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
VC103_58048,"الوان جواش   من رويال تالنز ابيض 20مل, هولندي","الوان جواش  ابيض من رويال تالنز 20مل, هولندي",http://localhost/ourarts/wp-content/uploads/2021/01/080410622.jpg,http://localhost/ourarts/product/%d9%84%d9%88%d9%86-%d8%ac%d9%88%d8%a7%d8%b4-%d8%a7%d8%a8%d9%8a%d8%b6-%d9%85%d9%86-%d8%b1%d9%88%d9%8a%d8%a7%d9%84-%d8%aa%d8%a7%d9%84%d9%86%d8%b3-20%d9%85%d9%84-%d9%87%d9%88%d9%84%d9%86%d8%af%d9%8a/,"الوان جواش - Gouache colors","Our Arts",59EGP,in stock,VC103_58048,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,53EGP,new,published,,,,,16,,
VC105_58049,"الوان جواش   من رويال تالنز أسود 20مل, هولندي","الوان جواش  أسود من رويال تالنز 20مل, هولندي",http://localhost/ourarts/wp-content/uploads/2021/01/61O3RarlB3L._AC_SX425_.jpg,http://localhost/ourarts/product/%d9%84%d9%88%d9%86-%d8%ac%d9%88%d8%a7%d8%b4-%d8%a3%d8%b3%d9%88%d8%af-%d9%85%d9%86-%d8%b1%d9%88%d9%8a%d8%a7%d9%84-%d8%aa%d8%a7%d9%84%d9%86%d8%b3-20%d9%85%d9%84-%d9%87%d9%88%d9%84%d9%86%d8%af%d9%8a/,"الوان جواش - Gouache colors","Our Arts",39EGP,in stock,VC105_58049,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,35.1EGP,new,published,,,,,16,,
VC073_58047,"ألوان بوستر فابر كاستل 12 لون","ألوان بوستر فابر كاستل 12 لون",http://localhost/ourarts/wp-content/uploads/2021/01/faber-castle-12-shade-poster-color.jpg,http://localhost/ourarts/product/%d8%a3%d9%84%d9%88%d8%a7%d9%86-%d8%a8%d9%88%d8%b3%d8%aa%d8%b1-%d9%81%d8%a7%d8%a8%d8%b1-%d9%83%d8%a7%d8%b3%d8%aa%d9%84-12-%d9%84%d9%88%d9%86/,"الوان اكريليك - Acrylic colors","Our Arts",144EGP,in stock,VC073_58047,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,130EGP,new,published,,,,,16,,
VC110_58045,"ألوان إكريلك 24 لون, 12 مل من ارت ريندر","ألوان إكريلك 24 لون, 12 مل من ارت ريندر",http://localhost/ourarts/wp-content/plugins/facebook-for-woocommerce/assets/images/woocommerce-placeholder.png,http://localhost/ourarts/product/%d8%a3%d9%84%d9%88%d8%a7%d9%86-%d8%a5%d9%83%d8%b1%d9%8a%d9%84%d9%83-24-%d9%84%d9%88%d9%86-12-%d9%85%d9%84-%d9%85%d9%86-%d8%a7%d8%b1%d8%aa-%d8%b1%d9%8a%d9%86%d8%af%d8%b1/,"الوان اكريليك - Acrylic colors","Our Arts",222EGP,in stock,VC110_58045,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,200EGP,new,published,,,,,16,,
VC141_58046,"ألوان إكريلك 12 لون من Fevicryl","ألوان إكريلك 12 لون من Fevicryl",http://localhost/ourarts/wp-content/uploads/2021/01/Untitled-2.jpg,http://localhost/ourarts/product/%d8%a3%d9%84%d9%88%d8%a7%d9%86-%d8%a5%d9%83%d8%b1%d9%8a%d9%84%d9%83-12-%d9%84%d9%88%d9%86-%d9%85%d9%86-fevicryl/,"الوان اكريليك - Acrylic colors","Our Arts",161EGP,in stock,VC141_58046,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,145EGP,new,published,,,,,16,,
VC107_58044,"ألوان إكريلك 12 لون 12 مل","ألوان إكريلك 12 لون 12 مل",http://localhost/ourarts/wp-content/uploads/2021/01/4fea9312da41b2c8ff8f4c55ba26f5c9.jpg,http://localhost/ourarts/product/%d8%a3%d9%84%d9%88%d8%a7%d9%86-%d8%a5%d9%83%d8%b1%d9%8a%d9%84%d9%83-12-%d9%84%d9%88%d9%86-12-%d9%85%d9%84/,"الوان اكريليك - Acrylic colors","Our Arts",128EGP,in stock,VC107_58044,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,115EGP,new,published,,,,,16,,
VC106_58043,"ألوان إكريلك 12 لون, 12 مل من ديناميك كروكودايل","ألوان إكريلك 12 لون, 12 مل من ديناميك كروكودايل",http://localhost/ourarts/wp-content/uploads/2021/01/Acrylic-Color-Paint-Color-Paint-Acrylic-Paint.jpg,http://localhost/ourarts/product/%d8%a3%d9%84%d9%88%d8%a7%d9%86-%d8%a5%d9%83%d8%b1%d9%8a%d9%84%d9%83-12-%d9%84%d9%88%d9%86-12-%d9%85%d9%84-%d9%85%d9%86-%d8%af%d9%8a%d9%86%d8%a7%d9%85%d9%8a%d9%83-%d9%83%d8%b1%d9%88%d9%83%d9%88%d8%af/,"الوان اكريليك - Acrylic colors","Our Arts",89EGP,in stock,VC106_58043,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,80EGP,new,published,,,,,16,,
VC093_58041,"ألوان إكريلك 75 مل من ويستر انداستريز","ألوان إكريلك 75 مل من ويستر انداستريز",http://localhost/ourarts/wp-content/uploads/2021/01/70875761_1011304125880127_99941599760351232_n.jpg,http://localhost/ourarts/product/%d8%a3%d9%84%d9%88%d8%a7%d9%86-%d8%a5%d9%83%d8%b1%d9%8a%d9%84%d9%83-75-%d9%85%d9%84-%d9%85%d9%86-%d9%88%d9%8a%d8%b3%d8%aa%d8%b1-%d8%a7%d9%86%d8%af%d8%a7%d8%b3%d8%aa%d8%b1%d9%8a%d8%b2/,"الوان اكريليك - Acrylic colors","Our Arts",44EGP,in stock,VC093_58041,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,39.6EGP,new,published,,,,,16,,
VC094_58042,"ألوان إكريلك 12لون من فابر كاستل 12مل/للأنبوب","ألوان إكريلك 12لون من فابر كاستل 12مل/للأنبوب",http://localhost/ourarts/wp-content/plugins/facebook-for-woocommerce/assets/images/woocommerce-placeholder.png,http://localhost/ourarts/product/%d8%a3%d9%84%d9%88%d8%a7%d9%86-%d8%a5%d9%83%d8%b1%d9%8a%d9%84%d9%83-12%d9%84%d9%88%d9%86-%d9%85%d9%86-%d9%81%d8%a7%d8%a8%d8%b1-%d9%83%d8%a7%d8%b3%d8%aa%d9%84-12%d9%85%d9%84-%d9%84%d9%84%d8%a3%d9%86/,"الوان اكريليك - Acrylic colors","Our Arts",144EGP,in stock,VC094_58042,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,130EGP,new,published,,,,,16,,
VC092_58040,"ألوان إكريلك 75مل من تشفالري","ألوان إكريلك 75مل من تشفالري",http://localhost/ourarts/wp-content/uploads/2021/01/HTB18PWlX.GF3KVjSZFmq6zqPXXaT.jpg,http://localhost/ourarts/product/%d8%a3%d9%84%d9%88%d8%a7%d9%86-%d8%a5%d9%83%d8%b1%d9%8a%d9%84%d9%83-75%d9%85%d9%84-%d9%85%d9%86-%d8%aa%d8%b4%d9%81%d8%a7%d9%84%d8%b1%d9%8a/,"الوان اكريليك - Acrylic colors","Our Arts",39EGP,in stock,VC092_58040,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,35.1EGP,new,published,,,,,16,,
VC090_58038,"ألوان إكريلك 75مل من كيب سمايلنج","ألوان إكريلك 75مل من كيب سمايلنج",http://localhost/ourarts/wp-content/uploads/2021/01/a33fc2df5ccb531ac882e6cedd4bce55.jpg,http://localhost/ourarts/product/%d8%a3%d9%84%d9%88%d8%a7%d9%86-%d8%a5%d9%83%d8%b1%d9%8a%d9%84%d9%83-75%d9%85%d9%84-%d9%85%d9%86-%d9%83%d9%8a%d8%a8-%d8%b3%d9%85%d8%a7%d9%8a%d9%84%d9%86%d8%ac/,"الوان اكريليك - Acrylic colors","Our Arts",44EGP,in stock,VC090_58038,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,39.6EGP,new,published,,,,,16,,
VC091_58039,"ألوان إكريلك 75مل من كيب سمايلنج","ألوان إكريلك 75مل من كيب سمايلنج",http://localhost/ourarts/wp-content/uploads/2021/01/a33fc2df5ccb531ac882e6cedd4bce55.jpg,http://localhost/ourarts/product/%d8%a3%d9%84%d9%88%d8%a7%d9%86-%d8%a5%d9%83%d8%b1%d9%8a%d9%84%d9%83-75%d9%85%d9%84-%d9%85%d9%86-%d9%83%d9%8a%d8%a8-%d8%b3%d9%85%d8%a7%d9%8a%d9%84%d9%86%d8%ac-2/,"الوان اكريليك - Acrylic colors","Our Arts",39EGP,in stock,VC091_58039,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,35.1EGP,new,published,,,,,16,,
VC192_58037,"قلم برو ماركر وينسون أند نيوتن Winson & Newton Pro marker","قلم برو ماركر وينسون أند نيوتن Winson & Newton Pro marker",http://localhost/ourarts/wp-content/uploads/2021/01/106533762_116507880116168_3175661805107059773_n.jpg,http://localhost/ourarts/product/%d9%82%d9%84%d9%85-%d8%a8%d8%b1%d9%88%d9%85%d8%a7%d8%b1%d9%83%d8%b1-%d9%88%d9%8a%d9%86%d8%b3%d9%88%d9%86-%d8%a3%d9%86%d8%af-%d9%86%d9%8a%d9%88%d8%aa%d9%86-winson-newton-pro-marker-4/,"قلم ماركر - Marker pen","Our Arts",111EGP,in stock,VC192_58037,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,100EGP,new,published,,,,,16,,
VC191_58036,"قلم برو ماركر وينسون أند نيوتن Winson & Newton Pro marker","قلم برو ماركر وينسون أند نيوتن Winson & Newton Pro marker",http://localhost/ourarts/wp-content/uploads/2021/01/82991328_116507990116157_2660231429540542226_n.jpg,http://localhost/ourarts/product/%d9%82%d9%84%d9%85-%d8%a8%d8%b1%d9%88%d9%85%d8%a7%d8%b1%d9%83%d8%b1-%d9%88%d9%8a%d9%86%d8%b3%d9%88%d9%86-%d8%a3%d9%86%d8%af-%d9%86%d9%8a%d9%88%d8%aa%d9%86-winson-newton-pro-marker-3/,"قلم ماركر - Marker pen","Our Arts",111EGP,in stock,VC191_58036,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,100EGP,new,published,,,,,16,,
VC190_58035,"قلم برو ماركر وينسون أند نيوتن Winson & Newton Pro marker","قلم برو ماركر وينسون أند نيوتن Winson & Newton Pro marker",http://localhost/ourarts/wp-content/uploads/2021/01/106575476_116508260116130_4810367558071993284_n.jpg,http://localhost/ourarts/product/%d9%82%d9%84%d9%85-%d8%a8%d8%b1%d9%88%d9%85%d8%a7%d8%b1%d9%83%d8%b1-%d9%88%d9%8a%d9%86%d8%b3%d9%88%d9%86-%d8%a3%d9%86%d8%af-%d9%86%d9%8a%d9%88%d8%aa%d9%86-winson-newton-pro-marker-2/,"قلم ماركر - Marker pen","Our Arts",111EGP,in stock,VC190_58035,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,100EGP,new,published,,,,,16,,
VC078_58034,"قلم برو ماركر وينسون أند نيوتن Winson & Newton Pro marker","قلم برو ماركر وينسون أند نيوتن Winson & Newton Pro marker",http://localhost/ourarts/wp-content/uploads/2021/01/106720377_116508506782772_6976012071335529629_n.jpg,http://localhost/ourarts/product/%d9%82%d9%84%d9%85-%d8%a8%d8%b1%d9%88%d9%85%d8%a7%d8%b1%d9%83%d8%b1-%d9%88%d9%8a%d9%86%d8%b3%d9%88%d9%86-%d8%a3%d9%86%d8%af-%d9%86%d9%8a%d9%88%d8%aa%d9%86-winson-newton-pro-marker/,"قلم ماركر - Marker pen","Our Arts",111EGP,in stock,VC078_58034,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,100EGP,new,published,,,,,16,,
VC143_58033,"قلم ماركر ميتاليك من وورك بال","قلم ماركر ميتاليك من وورك بال",http://localhost/ourarts/wp-content/uploads/2021/01/6er-set-goldene-metallic-marker-HD000000272-1_600x600.jpg,http://localhost/ourarts/product/%d9%82%d9%84%d9%85-%d9%85%d8%a7%d8%b1%d9%83%d8%b1-%d9%85%d9%8a%d8%aa%d8%a7%d9%84%d9%8a%d9%83-%d9%85%d9%86-%d9%88%d9%88%d8%b1%d9%83-%d8%a8%d8%a7%d9%84/,"قلم ماركر - Marker pen","Our Arts",44EGP,in stock,VC143_58033,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,39.6EGP,new,published,,,,,16,,
VC187_58032,"فحم نباتي أصابع ألماني","فحم نباتي أصابع ألماني",http://localhost/ourarts/wp-content/uploads/2021/01/106687417_115623593537930_1047836743195921793_o.jpg,http://localhost/ourarts/product/%d9%81%d8%ad%d9%85-%d9%86%d8%a8%d8%a7%d8%aa%d9%8a-%d8%a3%d8%b5%d8%a7%d8%a8%d8%b9-%d8%a3%d9%84%d9%85%d8%a7%d9%86%d9%8a/,"قلم فحم - Coal Pencil","Our Arts",9EGP,in stock,VC187_58032,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,8EGP,new,published,,,,,16,,
VC075_58030,"قلم فحم ماريز سوبر سوفت  Maries Charcoal pencil super soft","قلم فحم ماريز سوبر سوفت  Maries Charcoal pencil super soft",http://localhost/ourarts/wp-content/uploads/2021/01/83249714_116508473449442_1398303183686041508_n.jpg,http://localhost/ourarts/product/%d9%82%d9%84%d9%85-%d9%81%d8%ad%d9%85-%d9%85%d8%a7%d8%b1%d9%8a%d8%b2-%d8%b3%d9%88%d8%a8%d8%b1-%d8%b3%d9%88%d9%81%d8%aa-maries-charcoal-pencil-super-soft/,"قلم فحم - Coal Pencil","Our Arts",21EGP,in stock,VC075_58030,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,18.9EGP,new,published,,,,,16,,
VC076_58031,"قلم فحم ماريز إكستر سوفت  Maries Charcoal pencil","قلم فحم ماريز إكستر سوفت  Maries Charcoal pencil",http://localhost/ourarts/wp-content/uploads/2021/01/106552293_116508386782784_4698863994622384263_n.jpg,http://localhost/ourarts/product/%d9%82%d9%84%d9%85-%d9%81%d8%ad%d9%85-%d9%85%d8%a7%d8%b1%d9%8a%d8%b2-%d8%a5%d9%83%d8%b3%d8%aa%d8%b1-%d8%b3%d9%88%d9%81%d8%aa-maries-charcoal-pencil/,"قلم فحم - Coal Pencil","Our Arts",24EGP,in stock,VC076_58031,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,21.6EGP,new,published,,,,,16,,
VC142_58029,"علبة فحم نباتي 8 قطع بقطر 3-8مم","علبة فحم نباتي 8 قطع بقطر 3-8مم",http://localhost/ourarts/wp-content/uploads/2021/01/Marie-s-brand-C7326-willow-carbon-bar-diameter-3-8mm-sketch-sketch-2-set.jpg,http://localhost/ourarts/product/%d8%b9%d9%84%d8%a8%d8%a9-%d9%81%d8%ad%d9%85-%d9%86%d8%a8%d8%a7%d8%aa%d9%8a-8-%d9%82%d8%b7%d8%b9-%d8%a8%d9%82%d8%b7%d8%b1-3-8%d9%85%d9%85/,"قلم فحم - Coal Pencil","Our Arts",33EGP,in stock,VC142_58029,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,29.7EGP,new,published,,,,,16,,
VC158_58026,"قلم جل فضي لامع يونيبول سيجنو ياباني","قلم جل فضي لامع يونيبول سيجنو ياباني",http://localhost/ourarts/wp-content/uploads/2021/01/UN120SPSR_uni_ball_signo_sparkling_gel_pen_silver.jpg,http://localhost/ourarts/product/%d9%82%d9%84%d9%85-%d8%ac%d9%84-%d9%81%d8%b6%d9%8a-%d9%84%d8%a7%d9%85%d8%b9-%d9%8a%d9%88%d9%86%d9%8a%d8%a8%d9%88%d9%84-%d8%b3%d9%8a%d8%ac%d9%86%d9%88-%d9%8a%d8%a7%d8%a8%d8%a7%d9%86%d9%8a/,"قلم جيل - Gel Pen","Our Arts",39EGP,in stock,VC158_58026,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,35.1EGP,new,published,,,,,16,,
VC159_58027,"قلم جل ذهبي لامع يونيبول سيجنو ياباني","قلم جل ذهبي لامع يونيبول سيجنو ياباني",http://localhost/ourarts/wp-content/uploads/2021/01/71euQ8YeDwL._AC_SL1500_.jpg,http://localhost/ourarts/product/%d9%82%d9%84%d9%85-%d8%ac%d9%84-%d8%b0%d9%87%d8%a8%d9%8a-%d9%84%d8%a7%d9%85%d8%b9-%d9%8a%d9%88%d9%86%d9%8a%d8%a8%d9%88%d9%84-%d8%b3%d9%8a%d8%ac%d9%86%d9%88-%d9%8a%d8%a7%d8%a8%d8%a7%d9%86%d9%8a/,"قلم جيل - Gel Pen","Our Arts",39EGP,in stock,VC159_58027,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,35.1EGP,new,published,,,,,16,,
VC096_58028,"فحم بودر 30 جرام , أسود و ألوان من سمارت","فحم بودر 30 جرام , أسود و ألوان من سمارت",http://localhost/ourarts/wp-content/uploads/2021/01/106480813_116508786782744_1112659013773775885_n.jpg,http://localhost/ourarts/product/%d9%81%d8%ad%d9%85-%d8%a8%d9%88%d8%af%d8%b1-30-%d8%ac%d8%b1%d8%a7%d9%85-%d8%a3%d8%b3%d9%88%d8%af-%d9%88-%d8%a3%d9%84%d9%88%d8%a7%d9%86-%d9%85%d9%86-%d8%b3%d9%85%d8%a7%d8%b1%d8%aa/,"قلم فحم - Coal Pencil","Our Arts",44EGP,in stock,VC096_58028,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,39.6EGP,new,published,,,,,16,,
VC157_58025,"قلم جل ذهبي يونيبول سيجنو ياباني","قلم جل ذهبي يونيبول سيجنو ياباني",http://localhost/ourarts/wp-content/uploads/2021/01/2410249.jpg,http://localhost/ourarts/product/%d9%82%d9%84%d9%85-%d8%ac%d9%84-%d8%b0%d9%87%d8%a8%d9%8a-%d9%8a%d9%88%d9%86%d9%8a%d8%a8%d9%88%d9%84-%d8%b3%d9%8a%d8%ac%d9%86%d9%88-%d9%8a%d8%a7%d8%a8%d8%a7%d9%86%d9%8a/,"قلم جيل - Gel Pen","Our Arts",39EGP,in stock,VC157_58025,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,35.1EGP,new,published,,,,,16,,
VC077_58024,"تقم تحبير بيانيو 8 قطع + INK Brushes - Bianiyo water based Ink","تقم تحبير بيانيو 8 قطع + INK Brushes - Bianiyo water based Ink",http://localhost/ourarts/wp-content/uploads/2021/01/106177328_115625540204402_488108246410732159_o.jpg,http://localhost/ourarts/product/%d8%aa%d9%82%d9%85-%d8%aa%d8%ad%d8%a8%d9%8a%d8%b1-%d8%a8%d9%8a%d8%a7%d9%86%d9%8a%d9%88-8-%d9%82%d8%b7%d8%b9-ink-brushes-bianiyo-water-based-ink/,"قلم - Pen","Our Arts",178EGP,in stock,VC077_58024,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,160EGP,new,published,,,,,16,,
VC121_58023,"12 لون جاف من بريما","12 لون جاف من بريما",http://localhost/ourarts/wp-content/uploads/2021/01/106489135_116508656782757_5573560141225767885_n.jpg,http://localhost/ourarts/product/12-%d9%84%d9%88%d9%86-%d8%ac%d8%a7%d9%81-%d9%85%d9%86-%d8%a8%d8%b1%d9%8a%d9%85%d8%a7/,"قلم - Pen","Our Arts",33EGP,in stock,VC121_58023,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,29.7EGP,new,published,,,,,16,,
VC184_58021,"طقم 6 فرش وارستون مختلفه أسود , اورانج","طقم 6 فرش وارستون مختلفه أسود , اورانج",http://localhost/ourarts/wp-content/uploads/2021/01/HTB1Y1O2mGagSKJjy0Fcq6AZeVXaM.jpg,http://localhost/ourarts/product/%d8%b7%d9%82%d9%85-6-%d9%81%d8%b1%d8%b4-%d9%88%d8%a7%d8%b1%d8%b3%d8%aa%d9%88%d9%86-%d9%85%d8%ae%d8%aa%d9%84%d9%81%d9%87-%d8%a3%d8%b3%d9%88%d8%af-%d8%a7%d9%88%d8%b1%d8%a7%d9%86%d8%ac/,"فرش الوان - brushes","Our Arts",167EGP,in stock,VC184_58021,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,150EGP,new,published,,,,,16,,
VC185_58022,"طقم 6 فرش وارستون مختلفه أسود , بيج","طقم 6 فرش وارستون مختلفه أسود , بيج",http://localhost/ourarts/wp-content/uploads/2021/01/6pcs-set-Artist-Brushes-Mixed-Shape-Nylon-Hair-Acrylic-Paint-Brush-Set-For-School-Watercolor-Painting.jpg,http://localhost/ourarts/product/%d8%b7%d9%82%d9%85-6-%d9%81%d8%b1%d8%b4-%d9%88%d8%a7%d8%b1%d8%b3%d8%aa%d9%88%d9%86-%d9%85%d8%ae%d8%aa%d9%84%d9%81%d9%87-%d8%a3%d8%b3%d9%88%d8%af-%d8%a8%d9%8a%d8%ac/,"فرش الوان - brushes","Our Arts",111EGP,in stock,VC185_58022,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,100EGP,new,published,,,,,16,,
VC182_58019,"طقم 5 فرش وارستون مختلفه أسود","طقم 5 فرش وارستون مختلفه أسود",http://localhost/ourarts/wp-content/uploads/2021/01/106120566_116519113448378_6649883317223474589_o.jpg,http://localhost/ourarts/product/%d8%b7%d9%82%d9%85-5-%d9%81%d8%b1%d8%b4-%d9%88%d8%a7%d8%b1%d8%b3%d8%aa%d9%88%d9%86-%d9%85%d8%ae%d8%aa%d9%84%d9%81%d9%87-%d8%a3%d8%b3%d9%88%d8%af/,"فرش الوان - brushes","Our Arts",133EGP,in stock,VC182_58019,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,120EGP,new,published,,,,,16,,
VC183_58020,"طقم 6 فرش وارستون مختلفه أسود و بيج","طقم 6 فرش وارستون مختلفه أسود و بيج",http://localhost/ourarts/wp-content/uploads/2021/01/6pcs-set-wooden-short-handle-Artist-Brushes-Nylon-Hair-Watercolor-Painting-Brush-For-Oil-Acrylic-Brush.jpg,http://localhost/ourarts/product/%d8%b7%d9%82%d9%85-6-%d9%81%d8%b1%d8%b4-%d9%88%d8%a7%d8%b1%d8%b3%d8%aa%d9%88%d9%86-%d9%85%d8%ae%d8%aa%d9%84%d9%81%d9%87-%d8%a3%d8%b3%d9%88%d8%af-%d9%88-%d8%a8%d9%8a%d8%ac/,"فرش الوان - brushes","Our Arts",111EGP,in stock,VC183_58020,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,100EGP,new,published,,,,,16,,
VC146_58018,"لون بوستر 30 مل من ألفا","لون بوستر 30 مل من ألفا",http://localhost/ourarts/wp-content/uploads/2021/01/alpha_poster_colour_1509564257_ee3320f4.jpg,http://localhost/ourarts/product/%d9%84%d9%88%d9%86-%d8%a8%d9%88%d8%b3%d8%aa%d8%b1-30-%d9%85%d9%84-%d9%85%d9%86-%d8%a3%d9%84%d9%81%d8%a7/,"فرش الوان - brushes","Our Arts",33EGP,in stock,VC146_58018,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,29.7EGP,new,published,,,,,16,,
VC194_58016,"مانيكان خشبي","مانيكان خشبي",http://localhost/ourarts/wp-content/plugins/facebook-for-woocommerce/assets/images/woocommerce-placeholder.png,http://localhost/ourarts/product/%d9%85%d8%a7%d9%86%d9%8a%d9%83%d8%a7%d9%86-%d8%ae%d8%b4%d8%a8%d9%8a/,"اخشاب - woods","Our Arts",999EGP,in stock,VC194_58016,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,999EGP,new,published,,,,,16,,
VC188_58017,"طقم نحت وتشكيل من بوميجيا","طقم نحت وتشكيل من بوميجيا",http://localhost/ourarts/wp-content/uploads/2021/01/106474369_115623393537950_8100173725947227864_o.jpg,http://localhost/ourarts/product/%d8%b7%d9%82%d9%85-%d9%86%d8%ad%d8%aa-%d9%88%d8%aa%d8%b4%d9%83%d9%8a%d9%84-%d9%85%d9%86-%d8%a8%d9%88%d9%85%d9%8a%d8%ac%d9%8a%d8%a7/,"أدوات نحت- craving tool","Our Arts",50EGP,in stock,VC188_58017,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,45EGP,new,published,,,,,16,,
VC095_58015,"طقم ازميل 6 قطع","طقم ازميل 6 قطع",http://localhost/ourarts/wp-content/uploads/2021/01/106506717_115622873538002_9158541726489873838_o.jpg,http://localhost/ourarts/product/%d8%b7%d9%82%d9%85-%d8%a7%d8%b2%d9%85%d9%8a%d9%84-6-%d9%82%d8%b7%d8%b9/,"اخشاب - woods","Our Arts",100EGP,in stock,VC095_58015,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,100EGP,new,published,,,,,16,,
VC098_58014,"سوفت باستلس من جالري مونجيو بطول 65مم, ألوان","سوفت باستلس من جالري مونجيو بطول 65مم, ألوان",http://localhost/ourarts/wp-content/uploads/2021/01/gallery-soft-pastel-squares-wood-box.1572771548.jpg,http://localhost/ourarts/product/%d8%b3%d9%88%d9%81%d8%aa-%d8%a8%d8%a7%d8%b3%d8%aa%d9%84%d8%b3-%d9%85%d9%86-%d8%ac%d8%a7%d9%84%d8%b1%d9%8a-%d9%85%d9%88%d9%86%d8%ac%d9%8a%d9%88-%d8%a8%d8%b7%d9%88%d9%84-65%d9%85%d9%85-%d8%a3%d9%84/,"سوفت باستل - soft pastels","Our Arts",14.85EGP,in stock,VC098_58014,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,14.85EGP,new,published,,,,,16,,
VC153_58012,"قلم رصاص فحمي سانفورد","قلم رصاص فحمي سانفورد",http://localhost/ourarts/wp-content/uploads/2021/01/31MWXUkrC5L.jpg,http://localhost/ourarts/product/%d9%82%d9%84%d9%85-%d8%b1%d8%b5%d8%a7%d8%b5-%d9%81%d8%ad%d9%85%d9%8a-%d8%b3%d8%a7%d9%86%d9%81%d9%88%d8%b1%d8%af/,"قلم رصاص - pencil","Our Arts",29.7EGP,in stock,VC153_58012,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,29.7EGP,new,published,,,,,16,,
